,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,expirationDate,time_to_expiration
1592,AAPL251219C00280000,2024-04-12 17:29:43+00:00,280.0,2.64,0.0,0.0,0.0,0.0,10.0,1547,0.062509375,False,REGULAR,USD,Call,2025-12-19,612
1593,AAPL251219C00290000,2024-04-12 17:05:35+00:00,290.0,2.13,0.0,0.0,0.0,0.0,1.0,1044,0.062509375,False,REGULAR,USD,Call,2025-12-19,612
1594,AAPL251219C00300000,2024-04-12 19:49:13+00:00,300.0,1.75,0.0,0.0,0.0,0.0,14.0,5994,0.062509375,False,REGULAR,USD,Call,2025-12-19,612
1595,AAPL251219C00310000,2024-04-12 19:08:57+00:00,310.0,1.4,0.0,0.0,0.0,0.0,39.0,5944,0.062509375,False,REGULAR,USD,Call,2025-12-19,612
1596,AAPL251219P00050000,2024-04-12 18:54:03+00:00,50.0,0.15,0.0,0.0,0.0,0.0,46.0,1931,0.2500075,False,REGULAR,USD,Put,2025-12-19,612
1597,AAPL251219P00055000,2024-04-05 15:27:24+00:00,55.0,0.21,0.0,0.0,0.0,0.0,2.0,274,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1598,AAPL251219P00060000,2024-04-09 13:30:10+00:00,60.0,0.27,0.0,0.0,0.0,0.0,1.0,376,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1599,AAPL251219P00065000,2024-04-05 15:29:20+00:00,65.0,0.36,0.0,0.0,0.0,0.0,20.0,169,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1600,AAPL251219P00070000,2024-04-12 17:30:48+00:00,70.0,0.39,0.0,0.0,0.0,0.0,2.0,787,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1601,AAPL251219P00075000,2024-04-09 14:55:32+00:00,75.0,0.54,0.0,0.0,0.0,0.0,40.0,1149,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1602,AAPL251219P00080000,2024-04-01 15:16:19+00:00,80.0,0.73,0.0,0.0,0.0,0.0,344.0,1230,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1603,AAPL251219P00085000,2024-04-01 15:12:10+00:00,85.0,0.91,0.0,0.0,0.0,0.0,80.0,1292,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1604,AAPL251219P00090000,2024-04-11 17:43:07+00:00,90.0,0.99,0.0,0.0,0.0,0.0,5.0,2914,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1605,AAPL251219P00095000,2024-03-21 17:56:06+00:00,95.0,1.4,0.0,0.0,0.0,0.0,5.0,1110,0.12500875,False,REGULAR,USD,Put,2025-12-19,612
1606,AAPL251219P00100000,2024-04-12 17:09:37+00:00,100.0,1.59,0.0,0.0,0.0,0.0,20.0,851,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1607,AAPL251219P00105000,2024-04-12 16:52:51+00:00,105.0,1.89,0.0,0.0,0.0,0.0,1.0,121,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1608,AAPL251219P00110000,2024-04-12 18:05:50+00:00,110.0,2.27,0.0,0.0,0.0,0.0,1.0,717,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1609,AAPL251219P00115000,2024-04-11 18:33:49+00:00,115.0,2.7,0.0,0.0,0.0,0.0,3.0,605,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1610,AAPL251219P00120000,2024-04-12 16:21:58+00:00,120.0,3.25,0.0,0.0,0.0,0.0,1.0,4046,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1611,AAPL251219P00125000,2024-04-12 17:24:59+00:00,125.0,4.06,0.0,0.0,0.0,0.0,15.0,1693,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1612,AAPL251219P00130000,2024-04-11 18:14:08+00:00,130.0,4.75,0.0,0.0,0.0,0.0,1.0,3321,0.062509375,False,REGULAR,USD,Put,2025-12-19,612
1613,AAPL251219P00135000,2024-04-12 17:24:59+00:00,135.0,5.61,0.0,0.0,0.0,0.0,17.0,1017,0.0312596875,False,REGULAR,USD,Put,2025-12-19,612
1614,AAPL251219P00140000,2024-04-11 19:52:36+00:00,140.0,6.41,0.0,0.0,0.0,0.0,116.0,2482,0.0312596875,False,REGULAR,USD,Put,2025-12-19,612
1615,AAPL251219P00145000,2024-04-11 18:57:46+00:00,145.0,7.58,0.0,0.0,0.0,0.0,1.0,1395,0.0312596875,False,REGULAR,USD,Put,2025-12-19,612
1616,AAPL251219P00150000,2024-04-12 15:10:06+00:00,150.0,8.79,0.0,0.0,0.0,0.0,1.0,4333,0.0312596875,False,REGULAR,USD,Put,2025-12-19,612
1617,AAPL251219P00155000,2024-04-12 18:20:55+00:00,155.0,10.19,0.0,0.0,0.0,0.0,7.0,1650,0.015634843750000002,False,REGULAR,USD,Put,2025-12-19,612
1618,AAPL251219P00160000,2024-04-12 15:59:34+00:00,160.0,11.55,0.0,0.0,0.0,0.0,13.0,7543,0.015634843750000002,False,REGULAR,USD,Put,2025-12-19,612
1619,AAPL251219P00165000,2024-04-12 18:04:38+00:00,165.0,13.45,0.0,0.0,0.0,0.0,7.0,2214,0.007822421875,False,REGULAR,USD,Put,2025-12-19,612
1620,AAPL251219P00170000,2024-04-12 15:55:32+00:00,170.0,15.0,0.0,0.0,0.0,0.0,4.0,1636,0.0039162109375,False,REGULAR,USD,Put,2025-12-19,612
1621,AAPL251219P00175000,2024-04-12 13:51:21+00:00,175.0,16.23,0.0,0.0,0.0,0.0,1.0,7968,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1622,AAPL251219P00180000,2024-04-12 15:07:31+00:00,180.0,19.4,0.0,0.0,0.0,0.0,2.0,5637,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1623,AAPL251219P00185000,2024-04-01 15:09:19+00:00,185.0,24.95,0.0,0.0,0.0,0.0,1.0,1420,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1624,AAPL251219P00190000,2024-04-12 14:04:45+00:00,190.0,23.5,0.0,0.0,0.0,0.0,2.0,2770,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1625,AAPL251219P00195000,2024-03-25 14:55:07+00:00,195.0,30.39,0.0,0.0,0.0,0.0,5.0,2394,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1626,AAPL251219P00200000,2024-04-12 13:34:44+00:00,200.0,30.13,0.0,0.0,0.0,0.0,1.0,3280,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1627,AAPL251219P00205000,2024-04-04 18:18:45+00:00,205.0,37.35,0.0,0.0,0.0,0.0,2.0,1342,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1628,AAPL251219P00210000,2024-04-12 19:01:18+00:00,210.0,37.26,0.0,0.0,0.0,0.0,843.0,2947,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1629,AAPL251219P00215000,2024-03-20 19:55:50+00:00,215.0,38.38,0.0,0.0,0.0,0.0,5.0,4705,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1630,AAPL251219P00220000,2024-04-04 18:10:51+00:00,220.0,50.0,0.0,0.0,0.0,0.0,5.0,1477,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1631,AAPL251219P00225000,2024-03-07 16:34:19+00:00,225.0,55.87,53.6,56.75,0.0,0.0,9.0,122,0.22565471618652344,True,REGULAR,USD,Put,2025-12-19,612
1632,AAPL251219P00230000,2024-03-21 16:25:18+00:00,230.0,57.55,0.0,0.0,0.0,0.0,2.0,10,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1633,AAPL251219P00235000,2024-03-21 16:33:51+00:00,235.0,62.71,0.0,0.0,0.0,0.0,2.0,10,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1634,AAPL251219P00240000,2024-01-04 14:42:05+00:00,240.0,57.65,53.4,55.45,0.0,0.0,14.0,1,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1635,AAPL251219P00245000,2024-03-18 19:39:21+00:00,245.0,69.72,0.0,0.0,0.0,0.0,5.0,1,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1636,AAPL251219P00250000,2024-03-15 14:23:22+00:00,250.0,79.25,72.0,74.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1637,AAPL251219P00260000,2024-03-06 19:14:30+00:00,260.0,91.0,88.75,92.15,0.0,0.0,10.0,0,0.30036100036621094,True,REGULAR,USD,Put,2025-12-19,612
1638,AAPL251219P00270000,2023-12-28 19:26:47+00:00,270.0,75.9,75.75,79.5,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1639,AAPL251219P00280000,2023-12-18 14:51:02+00:00,280.0,85.33,90.15,92.45,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1640,AAPL251219P00290000,2023-06-28 14:34:27+00:00,290.0,101.0,92.3,95.75,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1641,AAPL251219P00300000,2024-03-21 16:33:11+00:00,300.0,127.37,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1642,AAPL251219P00310000,2023-12-18 16:33:42+00:00,310.0,114.89,119.5,123.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19,612
1643,AAPL260116C00050000,2024-04-08 18:43:16+00:00,50.0,121.69,0.0,0.0,0.0,0.0,2.0,281,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1644,AAPL260116C00055000,2024-04-12 18:37:29+00:00,55.0,124.32,0.0,0.0,0.0,0.0,1.0,233,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1645,AAPL260116C00060000,2024-04-01 15:41:31+00:00,60.0,113.92,0.0,0.0,0.0,0.0,1.0,25,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1646,AAPL260116C00065000,2024-04-04 15:30:23+00:00,65.0,110.5,0.0,0.0,0.0,0.0,1.0,94,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1647,AAPL260116C00070000,2024-04-04 17:46:23+00:00,70.0,105.95,0.0,0.0,0.0,0.0,1.0,90,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1648,AAPL260116C00075000,2024-03-22 15:04:49+00:00,75.0,102.52,0.0,0.0,0.0,0.0,2.0,100,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1649,AAPL260116C00080000,2024-03-21 19:32:56+00:00,80.0,97.07,0.0,0.0,0.0,0.0,3.0,311,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1650,AAPL260116C00085000,2024-03-01 18:25:54+00:00,85.0,99.75,91.0,94.85,0.0,0.0,5.0,162,0.5003712072753908,True,REGULAR,USD,Call,2026-01-16,640
1651,AAPL260116C00090000,2024-04-03 19:24:42+00:00,90.0,86.59,0.0,0.0,0.0,0.0,1.0,65,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1652,AAPL260116C00095000,2024-04-01 15:10:54+00:00,95.0,82.57,0.0,0.0,0.0,0.0,1.0,54,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1653,AAPL260116C00100000,2024-04-12 19:23:24+00:00,100.0,84.25,0.0,0.0,0.0,0.0,37.0,332,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1654,AAPL260116C00105000,2024-04-02 16:45:32+00:00,105.0,73.4,0.0,0.0,0.0,0.0,1.0,63,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1655,AAPL260116C00110000,2024-04-12 18:59:02+00:00,110.0,76.49,0.0,0.0,0.0,0.0,2.0,124,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1656,AAPL260116C00115000,2024-04-09 14:52:28+00:00,115.0,65.38,0.0,0.0,0.0,0.0,5.0,156,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1657,AAPL260116C00120000,2024-04-12 19:42:14+00:00,120.0,68.3,0.0,0.0,0.0,0.0,12.0,347,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1658,AAPL260116C00125000,2024-04-08 17:20:07+00:00,125.0,57.25,0.0,0.0,0.0,0.0,1.0,426,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1659,AAPL260116C00130000,2024-04-12 18:30:57+00:00,130.0,60.41,0.0,0.0,0.0,0.0,3.0,549,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1660,AAPL260116C00135000,2024-04-12 15:03:51+00:00,135.0,56.61,0.0,0.0,0.0,0.0,1.0,269,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1661,AAPL260116C00140000,2024-04-12 18:26:19+00:00,140.0,52.92,0.0,0.0,0.0,0.0,14.0,856,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1662,AAPL260116C00145000,2024-04-12 16:58:22+00:00,145.0,48.7,0.0,0.0,0.0,0.0,13.0,157,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1663,AAPL260116C00150000,2024-04-12 19:53:46+00:00,150.0,46.4,0.0,0.0,0.0,0.0,18.0,1777,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1664,AAPL260116C00155000,2024-04-12 19:40:05+00:00,155.0,42.8,0.0,0.0,0.0,0.0,11.0,228,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1665,AAPL260116C00160000,2024-04-12 19:44:33+00:00,160.0,39.5,0.0,0.0,0.0,0.0,13.0,563,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1666,AAPL260116C00165000,2024-04-12 17:09:27+00:00,165.0,35.8,0.0,0.0,0.0,0.0,22.0,647,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1667,AAPL260116C00170000,2024-04-12 19:25:00+00:00,170.0,33.6,0.0,0.0,0.0,0.0,104.0,2078,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16,640
1668,AAPL260116C00175000,2024-04-12 19:48:14+00:00,175.0,31.05,0.0,0.0,0.0,0.0,163.0,3263,0.000986552734375,False,REGULAR,USD,Call,2026-01-16,640
1669,AAPL260116C00180000,2024-04-12 18:56:54+00:00,180.0,28.0,0.0,0.0,0.0,0.0,250.0,5407,0.007822421875,False,REGULAR,USD,Call,2026-01-16,640
1670,AAPL260116C00185000,2024-04-12 19:00:44+00:00,185.0,25.5,0.0,0.0,0.0,0.0,10.0,2114,0.007822421875,False,REGULAR,USD,Call,2026-01-16,640
1671,AAPL260116C00190000,2024-04-12 19:44:18+00:00,190.0,23.55,0.0,0.0,0.0,0.0,12.0,2193,0.015634843750000002,False,REGULAR,USD,Call,2026-01-16,640
1672,AAPL260116C00195000,2024-04-12 15:57:34+00:00,195.0,21.05,0.0,0.0,0.0,0.0,24.0,5833,0.015634843750000002,False,REGULAR,USD,Call,2026-01-16,640
1673,AAPL260116C00200000,2024-04-12 19:48:38+00:00,200.0,19.4,0.0,0.0,0.0,0.0,149.0,5573,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1674,AAPL260116C00205000,2024-04-12 19:58:17+00:00,205.0,17.55,0.0,0.0,0.0,0.0,10.0,755,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1675,AAPL260116C00210000,2024-04-12 19:54:02+00:00,210.0,15.7,0.0,0.0,0.0,0.0,29.0,3699,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1676,AAPL260116C00215000,2024-04-12 17:20:22+00:00,215.0,13.6,0.0,0.0,0.0,0.0,3.0,2071,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1677,AAPL260116C00220000,2024-04-12 19:36:45+00:00,220.0,12.45,0.0,0.0,0.0,0.0,23.0,9404,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1678,AAPL260116C00225000,2024-04-12 19:46:29+00:00,225.0,11.3,0.0,0.0,0.0,0.0,30.0,3141,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1679,AAPL260116C00230000,2024-04-12 18:59:08+00:00,230.0,9.9,0.0,0.0,0.0,0.0,15.0,2647,0.0312596875,False,REGULAR,USD,Call,2026-01-16,640
1680,AAPL260116C00235000,2024-04-12 13:46:18+00:00,235.0,9.1,0.0,0.0,0.0,0.0,1.0,762,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1681,AAPL260116C00240000,2024-04-12 18:28:42+00:00,240.0,7.8,0.0,0.0,0.0,0.0,13.0,1637,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1682,AAPL260116C00245000,2024-04-12 16:01:52+00:00,245.0,6.95,0.0,0.0,0.0,0.0,600.0,1438,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1683,AAPL260116C00250000,2024-04-12 19:15:31+00:00,250.0,6.05,0.0,0.0,0.0,0.0,137.0,9885,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1684,AAPL260116C00255000,2024-04-12 16:01:28+00:00,255.0,5.35,0.0,0.0,0.0,0.0,3.0,652,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1685,AAPL260116C00260000,2024-04-12 13:32:45+00:00,260.0,4.45,0.0,0.0,0.0,0.0,1.0,605,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1686,AAPL260116C00265000,2024-04-12 17:47:54+00:00,265.0,4.3,0.0,0.0,0.0,0.0,20.0,270,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1687,AAPL260116C00270000,2024-04-12 14:03:09+00:00,270.0,3.9,0.0,0.0,0.0,0.0,1.0,281,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1688,AAPL260116C00275000,2024-04-12 15:40:47+00:00,275.0,3.4,0.0,0.0,0.0,0.0,1.0,273,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1689,AAPL260116C00280000,2024-04-12 19:58:22+00:00,280.0,3.0,0.0,0.0,0.0,0.0,8.0,176,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1690,AAPL260116C00285000,2024-04-12 18:56:33+00:00,285.0,2.73,0.0,0.0,0.0,0.0,2.0,130,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1691,AAPL260116C00290000,2024-04-12 18:13:59+00:00,290.0,2.37,0.0,0.0,0.0,0.0,21.0,971,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1692,AAPL260116C00300000,2024-04-12 19:47:35+00:00,300.0,1.98,0.0,0.0,0.0,0.0,201.0,15962,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1693,AAPL260116C00310000,2024-04-12 19:20:58+00:00,310.0,1.56,0.0,0.0,0.0,0.0,82.0,3290,0.062509375,False,REGULAR,USD,Call,2026-01-16,640
1694,AAPL260116P00050000,2024-04-12 19:41:39+00:00,50.0,0.16,0.0,0.0,0.0,0.0,40.0,523,0.2500075,False,REGULAR,USD,Put,2026-01-16,640
1695,AAPL260116P00055000,2024-04-09 15:17:40+00:00,55.0,0.2,0.0,0.0,0.0,0.0,5.0,65,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1696,AAPL260116P00060000,2024-04-01 15:22:15+00:00,60.0,0.3,0.0,0.0,0.0,0.0,1.0,18,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1697,AAPL260116P00065000,2024-03-20 16:14:49+00:00,65.0,0.29,0.0,0.0,0.0,0.0,1.0,18,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1698,AAPL260116P00070000,2024-04-11 17:32:52+00:00,70.0,0.38,0.0,0.0,0.0,0.0,1.0,43,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1699,AAPL260116P00075000,2024-04-05 18:21:43+00:00,75.0,0.59,0.0,0.0,0.0,0.0,4.0,392,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1700,AAPL260116P00080000,2024-03-14 13:37:34+00:00,80.0,0.71,0.59,0.69,0.0,0.0,1.0,266,0.324103438720703,False,REGULAR,USD,Put,2026-01-16,640
1701,AAPL260116P00085000,2024-04-10 19:41:09+00:00,85.0,0.95,0.0,0.0,0.0,0.0,3.0,517,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1702,AAPL260116P00090000,2024-04-12 17:09:49+00:00,90.0,1.07,0.0,0.0,0.0,0.0,2.0,863,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1703,AAPL260116P00095000,2024-04-12 13:59:09+00:00,95.0,1.21,0.0,0.0,0.0,0.0,1.0,2067,0.12500875,False,REGULAR,USD,Put,2026-01-16,640
1704,AAPL260116P00100000,2024-04-12 19:18:45+00:00,100.0,1.56,0.0,0.0,0.0,0.0,26.0,813,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1705,AAPL260116P00105000,2024-04-12 19:54:53+00:00,105.0,1.9,0.0,0.0,0.0,0.0,29.0,292,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1706,AAPL260116P00110000,2024-04-12 19:32:05+00:00,110.0,2.35,0.0,0.0,0.0,0.0,1.0,750,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1707,AAPL260116P00115000,2024-04-11 14:38:07+00:00,115.0,3.2,0.0,0.0,0.0,0.0,16.0,437,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1708,AAPL260116P00120000,2024-04-12 18:41:46+00:00,120.0,3.4,0.0,0.0,0.0,0.0,5.0,1756,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1709,AAPL260116P00125000,2024-04-12 14:52:16+00:00,125.0,4.03,0.0,0.0,0.0,0.0,10.0,2616,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1710,AAPL260116P00130000,2024-04-11 19:28:26+00:00,130.0,4.7,0.0,0.0,0.0,0.0,20.0,1285,0.062509375,False,REGULAR,USD,Put,2026-01-16,640
1711,AAPL260116P00135000,2024-04-12 17:46:55+00:00,135.0,5.72,0.0,0.0,0.0,0.0,3.0,1854,0.0312596875,False,REGULAR,USD,Put,2026-01-16,640
1712,AAPL260116P00140000,2024-04-12 16:24:33+00:00,140.0,6.6,0.0,0.0,0.0,0.0,8.0,2250,0.0312596875,False,REGULAR,USD,Put,2026-01-16,640
1713,AAPL260116P00145000,2024-04-11 19:23:04+00:00,145.0,7.7,0.0,0.0,0.0,0.0,65.0,1278,0.0312596875,False,REGULAR,USD,Put,2026-01-16,640
1714,AAPL260116P00150000,2024-04-12 19:13:40+00:00,150.0,9.1,0.0,0.0,0.0,0.0,13.0,8944,0.0312596875,False,REGULAR,USD,Put,2026-01-16,640
1715,AAPL260116P00155000,2024-04-11 18:55:41+00:00,155.0,10.45,0.0,0.0,0.0,0.0,110.0,1426,0.015634843750000002,False,REGULAR,USD,Put,2026-01-16,640
1716,AAPL260116P00160000,2024-04-12 16:49:11+00:00,160.0,12.1,0.0,0.0,0.0,0.0,11.0,2868,0.015634843750000002,False,REGULAR,USD,Put,2026-01-16,640
1717,AAPL260116P00165000,2024-04-12 18:14:26+00:00,165.0,13.65,0.0,0.0,0.0,0.0,9.0,3541,0.007822421875,False,REGULAR,USD,Put,2026-01-16,640
1718,AAPL260116P00170000,2024-04-12 14:09:11+00:00,170.0,15.0,0.0,0.0,0.0,0.0,12.0,2575,0.0039162109375,False,REGULAR,USD,Put,2026-01-16,640
1719,AAPL260116P00175000,2024-04-12 14:46:46+00:00,175.0,17.15,0.0,0.0,0.0,0.0,4.0,1862,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1720,AAPL260116P00180000,2024-04-12 19:44:09+00:00,180.0,19.57,0.0,0.0,0.0,0.0,14.0,3212,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1721,AAPL260116P00185000,2024-04-12 19:00:44+00:00,185.0,22.15,0.0,0.0,0.0,0.0,8.0,3272,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1722,AAPL260116P00190000,2024-04-12 14:36:35+00:00,190.0,24.45,0.0,0.0,0.0,0.0,2.0,1656,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1723,AAPL260116P00195000,2024-04-12 14:33:36+00:00,195.0,27.2,0.0,0.0,0.0,0.0,5.0,681,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1724,AAPL260116P00200000,2024-04-12 19:53:14+00:00,200.0,30.3,0.0,0.0,0.0,0.0,5.0,1326,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1725,AAPL260116P00205000,2024-04-12 19:13:15+00:00,205.0,34.0,0.0,0.0,0.0,0.0,10.0,640,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1726,AAPL260116P00210000,2024-04-02 16:05:56+00:00,210.0,43.0,0.0,0.0,0.0,0.0,2.0,124,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1727,AAPL260116P00215000,2024-04-05 19:16:43+00:00,215.0,46.5,0.0,0.0,0.0,0.0,1.0,36,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1728,AAPL260116P00220000,2024-03-28 19:59:12+00:00,220.0,48.56,0.0,0.0,0.0,0.0,3.0,113,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1729,AAPL260116P00225000,2024-03-18 15:40:08+00:00,225.0,48.82,0.0,0.0,0.0,0.0,39.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1730,AAPL260116P00230000,2024-04-05 18:51:33+00:00,230.0,60.0,0.0,0.0,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1731,AAPL260116P00235000,2024-02-01 18:55:44+00:00,235.0,49.75,53.05,57.5,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1732,AAPL260116P00240000,2024-03-07 15:24:05+00:00,240.0,71.05,69.05,72.2,0.0,0.0,1.0,0,0.2580640600585938,True,REGULAR,USD,Put,2026-01-16,640
1733,AAPL260116P00245000,2024-02-09 16:47:08+00:00,245.0,55.32,72.2,75.9,0.0,0.0,4.0,1,0.24784077362060547,True,REGULAR,USD,Put,2026-01-16,640
1734,AAPL260116P00250000,2024-04-09 19:20:04+00:00,250.0,81.39,0.0,0.0,0.0,0.0,30.0,27,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1735,AAPL260116P00255000,2024-01-18 14:30:00+00:00,255.0,68.81,71.75,74.6,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1736,AAPL260116P00260000,2024-01-30 15:44:11+00:00,260.0,70.89,78.25,81.1,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1737,AAPL260116P00265000,2024-02-22 20:40:55+00:00,265.0,80.2,90.65,94.45,0.0,0.0,1.0,0,0.2562635409545898,True,REGULAR,USD,Put,2026-01-16,640
1738,AAPL260116P00270000,2024-02-02 19:48:56+00:00,270.0,83.5,88.55,92.3,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
1739,AAPL260116P00275000,2023-12-28 20:12:12+00:00,275.0,81.1,80.8,84.5,0.0,0.0,320.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-01-16,640
